Num_Acc,date,mois,jour,heure,departement,commune,lat,lon,en agglomeration,type intersection,type collision,luminosite,conditions atmosperiques,type route,circulation,nb voies,profil long route,trace plan route,largeur TPC,largeur route,etat surface,amenagement,situation,categorie usager,gravite accident,sexe,age,motif deplacement,existence securite,usage securite,obstacle fixe heurte,obstacle mobile heurte,localisation choc,manoeuvre avant accident,identifiant vehicule,type autres vehicules,manoeuvre autres vehicules,nombre autres vehicules
202100036685,2021-4-6,6,4,10,04,04102,44.463579,6.36217,True,Hors intersection,Autre collision,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-63.0,Promenade – loisirs,Casque,Oui,Sans objet,Animal domestique ,Côté gauche,Sans changement de direction,136 139,Bicyclette,Indéterminé,0.0
202100036686,2021-29-5,5,29,14,51,51009,48.582452,3.811805,False,Hors intersection,Sans collision,Plein jour,Normale,Voie Communales,Non renseigné,1,Plat,Partie rectiligne,,3,Normale,Aucun,Autres,Conducteur,Tué,Masculin,-14.0,Promenade – loisirs,Aucun équipement,Non,Sans objet,Aucun,Aucun,Autres manœuvres,136 138,Bicyclette,Indéterminé,0.0
202100036688,2021-31-5,5,31,14,56,56204,47.919053,-2.72064,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Sommet de côte ,Partie rectiligne,,"5,5",Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-74.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,136 136,Bicyclette,Indéterminé,1.0
202100036697,2021-3-6,6,3,19,03,03293,46.626777,2.589517,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Féminin,-10.0,Promenade – loisirs,Aucun équipement,Non,Sans objet,Véhicule,Avant,Sans changement de direction,136 119,Bicyclette,Indéterminé,1.0
202100036711,2021-4-6,6,4,15,91,91461,48.585957,2.221121,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Pente,Partie rectiligne,,5,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-28.0,Domicile – travail,Aucun équipement,Non,Sans objet,Véhicule,Avant,Inconnue,136 090,Bicyclette,Indéterminé,1.0
202100036718,2021-2-6,6,2,18,67,67028,48.366265,7.590512,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,,4,Normale,Autres,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-12.0,Promenade – loisirs,Casque,Oui,Sans objet,Aucun,Côté gauche,Traversant la chaussée,136 076,Bicyclette,Indéterminé,1.0
202100036763,2021-1-6,6,1,19,69,69385,45.7594,4.8242,False,Hors intersection,Sans collision,Plein jour,Normale,Voie Communales,A sens unique,2,Bas de côte,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-19.0,Autre,Non déterminable,Oui,Sans objet,Aucun,Avant,Sans changement de direction,135 991,Bicyclette,Indéterminé,0.0
202100036768,2021-2-6,6,2,17,90,90010,47.63746,6.86276,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Pluie forte ,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-79.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Aucun,Inconnue,135 985,Bicyclette,Indéterminé,1.0
202100036770,2021-1-6,6,1,18,83,83126,43.10542,5.856504,False,Autre intersection,Autre collision,Plein jour,Pluie légère,Routes de métropole urbaine,A chaussées séparées,4,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-51.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Aucun,Traversant la chaussée,135 981,Bicyclette,Indéterminé,1.0
202100036783,2021-2-6,6,2,08,64,64024,43.49694,-1.50975,False,Giratoire,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,A sens unique,2,Plat,En courbe à gauche ,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-41.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Arrière,Sans changement de direction,135 958,Bicyclette,Indéterminé,1.0
202100036789,2021-1-6,6,1,15,59,59560,50.5480851378,3.0279886464,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Routes de métropole urbaine,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-14.0,Autre,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 948,Bicyclette,Indéterminé,1.0
202100036793,2021-2-6,6,2,09,54,54395,48.6839200714,6.1808502674,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Non renseigné,Sur chaussée,Conducteur,Blessé léger,Masculin,-82.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Côté droit,Sans changement de direction,135 940,Bicyclette,Indéterminé,1.0
202100036807,2021-2-6,6,2,16,29,29232,48.0059117241,-4.0975025296,False,Giratoire,Deux véhicules - frontale,Plein jour,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-16.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 914,Bicyclette,Indéterminé,1.0
202100036811,2021-2-6,6,2,14,17,17300,46.16073,-1.15327,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-32.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Arrière,Sans changement de direction,135 905,Bicyclette,Indéterminé,1.0
202100036813,2021-2-6,6,2,08,17,17200,46.1782,-1.15301,False,Giratoire,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Non renseigné,2,Plat,En courbe à droite ,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-69.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant,Traversant la chaussée,135 902,Bicyclette,Indéterminé,1.0
202100036822,2021-28-5,5,28,20,11,11262,43.2005,3.01936,False,Giratoire,Deux véhicules – par le coté,Crépuscule ou aube,Normale,Route Départementale ,Bidirectionnelle,2,Plat,En courbe à droite ,, -1,Normale,Autres,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-39.0,Non renseigné,Casque,Oui,Sans objet,Véhicule,Côté droit,Autres manœuvres,135 882,Bicyclette,Indéterminé,1.0
202100036823,2021-29-5,5,29,16,11,11262,43.18552,2.98943,False,Hors intersection,Autre collision,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Autres,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-28.0,Domicile – travail,Non déterminable,Oui,Véhicule en stationnement,Véhicule,Avant,Sans changement de direction,135 880,Bicyclette,Indéterminé,1.0
202100036824,2021-1-6,6,1,13,11,11069,43.21047,2.34952,False,Hors intersection,Sans collision,Plein jour,Temps couvert ,Voie Communales,Bidirectionnelle,2,Pente,Partie rectiligne,, -1,Normale,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Féminin,-42.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Aucun,Avant,Sans changement de direction,135 878,Bicyclette,Indéterminé,0.0
202100036831,2021-2-6,6,2,14,75,75106,48.843111,2.338469,False,Hors intersection,Deux véhicules – par l’arrière,Plein jour,Normale,Voie Communales,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-17.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 865,Bicyclette,Indéterminé,1.0
202100036835,2021-2-6,6,2,19,75,75117,48.890239,2.31722,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Non renseigné,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-19.0,Utilisation professionnelle ,Casque,Oui,Sans objet,Véhicule,Avant gauche,Sans changement de direction,135 856,Bicyclette,Indéterminé,1.0
202100036836,2021-31-5,5,31,18,75,75116,48.877265,2.278577,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-69.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant gauche,Sans changement de direction,135 855,Bicyclette,Indéterminé,1.0
202100036837,2021-2-6,6,2,14,75,75115,48.847386,2.300796,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,3,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-22.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Côté gauche,Traversant la chaussée,135 852,Bicyclette,Indéterminé,1.0
202100036838,2021-2-6,6,2,09,75,75115,48.833886,2.301618,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Pente,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-32.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Côté droit,Dépassant A gauche,135 851,Bicyclette,Indéterminé,1.0
202100036843,2021-2-6,6,2,18,75,75107,48.857723,2.291555,False,Hors intersection,Deux véhicules – par l’arrière,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-17.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Avant gauche,"Même sens, même file",135 842,Bicyclette,Indéterminé,1.0
202100036843,2021-2-6,6,2,18,75,75107,48.857723,2.291555,False,Hors intersection,Deux véhicules – par l’arrière,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-17.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Avant gauche,"Même sens, même file",135 842,Bicyclette,Indéterminé,1.0
202100036863,2021-31-5,5,31,08,93,93029,48.92005,2.45139,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-18.0,Domicile – école,Non déterminable,Oui,Sans objet,Véhicule,Avant droit,Manœuvre de stationnement,135 805,Bicyclette,Indéterminé,1.0
202100036867,2021-2-6,6,2,12,93,93001,48.908773,2.369935,False,Hors intersection,Autre collision,Plein jour,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Indemne,Masculin,-59.0,Non renseigné,Non déterminable,Oui,Sans objet,Piéton,Avant,Sans changement de direction,135 799,Bicyclette,Indéterminé,0.0
202100036868,2021-2-6,6,2,10,92,92046,48.8216368732,2.297641933,False,Hors intersection,Autre collision,Plein jour,Normale,Route Départementale ,Bidirectionnelle,0,Pente,Partie rectiligne,, -1,Normale,Autres,Sur piste cyclable,Conducteur,Blessé léger,Féminin,-38.0,Autre,Non déterminable,Oui,Sans objet,Piéton,Avant,Autres manœuvres,135 798,Bicyclette,Indéterminé,0.0
202100036870,2021-2-6,6,2,09,92,92050,48.9196334802,2.2216066718,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,A sens unique,2,Plat,Partie rectiligne,, -1,Normale,Autres,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-43.0,Domicile – travail,Casque,Oui,Sans objet,Véhicule,Arrière gauche,Sans changement de direction,135 796,Bicyclette,Indéterminé,1.0
202100036873,2021-2-6,6,2,21,92,92044,48.8901800564,2.2931331396,False,Hors intersection,Deux véhicules – par le coté,Nuit avec éclairage public non allumé,Normale,Voie Communales,Bidirectionnelle,3,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-27.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Arrière droit,Sans changement de direction,135 790,Bicyclette,Indéterminé,1.0
202100036880,2021-3-6,6,3,12,31,31382,43.450824,1.074225,True,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Non renseigné,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-77.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Côté gauche,Sans changement de direction,135 776,Bicyclette,Indéterminé,1.0
202100036887,2021-2-6,6,2,18,51,51389,49.133025,4.337186,True,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-39.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Côté gauche,Sans changement de direction,135 765,Bicyclette,Indéterminé,1.0
202100036899,2021-2-6,6,2,10,25,25559,47.259784,6.855791,True,Hors intersection,Autre collision,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Tué,Masculin,-89.0,Promenade – loisirs,Casque,Oui,Autre obstacle fixe sur chaussée,Aucun,Aucun,Sans changement de direction,135 744,Bicyclette,Indéterminé,0.0
202100036924,2021-2-6,6,2,18,57,57260,49.161951,7.031593,False,Hors intersection,Autre collision,Plein jour,Normale,Voie Communales,Non renseigné,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Autres,Conducteur,Indemne,Masculin,-30.0,Promenade – loisirs,Casque,Oui,Sans objet,Piéton,Avant,Dépassant A gauche,135 700,Bicyclette,Indéterminé,0.0
202100036953,2021-1-6,6,1,17,69,69383,45.75725,4.84081,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,3,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-57.0,Autre,Aucun équipement,Non,Sans objet,Véhicule,Avant,Traversant la chaussée,135 646,Bicyclette,Indéterminé,1.0
202100036954,2021-1-6,6,1,14,69,69388,45.74487,4.86709,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Féminin,-58.0,Promenade – loisirs,Casque,Oui,Véhicule en stationnement,Aucun,Avant,Sans changement de direction,135 645,Bicyclette,Indéterminé,1.0
202100036972,2021-1-6,6,1,13,76,76498,49.425903,1.059011,False,Giratoire,Deux véhicules – par le coté,Plein jour,Normale,Routes de métropole urbaine,A sens unique,2,Plat,En courbe à gauche ,, -1,Normale,Chantier,Sur chaussée,Conducteur,Blessé léger,Masculin,-37.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 613,Bicyclette,Indéterminé,1.0
202100036980,2021-29-5,5,29,11,67,67482,48.574972,7.730185,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Routes de métropole urbaine,A sens unique,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-5.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Aucun,Traversant la chaussée,135 597,Bicyclette,Indéterminé,1.0
202100036981,2021-29-5,5,29,10,67,67482,48.594938,7.707432,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-30.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant,Déporté A gauche,135 596,Bicyclette,Indéterminé,1.0
202100036999,2021-30-5,5,30,20,49,49007,47.4726096868,-0.5565744638,False,Hors intersection,Deux véhicules - frontale,Plein jour,Normale,Voie Communales,Non renseigné,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-19.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant,Autres manœuvres,135 560,Bicyclette,Indéterminé,1.0
202100037006,2021-31-5,5,31,11,37,37208,47.3730723909,0.7159285506,False,Hors intersection,Sans collision,Plein jour,Normale,Voie Communales,Non renseigné,1,Pente,Partie rectiligne,, -1,Normale,Pont - autopont,Autres,Conducteur,Blessé léger,Masculin,-80.0,Promenade – loisirs,Casque,Oui,Autre obstacle fixe sur chaussée,Aucun,Avant,Sans changement de direction,135 553,Bicyclette,Indéterminé,0.0
202100037011,2021-1-6,6,1,17,33,33063,44.82325,-0.57072,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-16.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Avant,Tournant A gauche,135 544,Bicyclette,Indéterminé,1.0
202100037019,2021-1-6,6,1,09,25,25056,47.25216,6.01478,False,Intersection en T,Deux véhicules – par l’arrière,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-23.0,Utilisation professionnelle ,Casque,Oui,Sans objet,Véhicule,Arrière gauche,Tournant A gauche,135 531,Bicyclette,Indéterminé,1.0
202100037020,2021-1-6,6,1,13,24,24037,44.86848,0.44639,True,Hors intersection,Deux véhicules – par l’arrière,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-64.0,Promenade – loisirs,Casque,Oui,Véhicule en stationnement,Aucun,Avant,"Même sens, même file",135 529,Bicyclette,Indéterminé,1.0
202100037025,2021-30-5,5,30,17,14,14341,49.15245,-0.35102,False,Hors intersection,Deux véhicules – par l’arrière,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-44.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Arrière gauche,Sans changement de direction,135 519,Bicyclette,Indéterminé,1.0
202100037044,2021-1-6,6,1,09,75,75116,48.864942,2.291219,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Non renseigné,0,Pente,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-29.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Avant,Dépassant A droite,135 484,Bicyclette,Indéterminé,1.0
202100037054,2021-1-6,6,1,18,75,75108,48.864078,2.320143,False,Place,Sans collision,Plein jour,Normale,Voie Communales,A sens unique,4,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Féminin,-58.0,Domicile – travail,Non déterminable,Oui,Bordure de trottoir,Aucun,Côté droit,Déporté A droite,135 467,Bicyclette,Indéterminé,0.0
202100037056,2021-31-5,5,31,21,75,75103,48.867149,2.363725,False,Place,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Normale,Voie Communales,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-28.0,Autre,Non déterminable,Oui,Sans objet,Véhicule,Côté droit,Traversant la chaussée,135 463,Bicyclette,Indéterminé,1.0
202100037058,2021-31-5,5,31,18,94,94068,48.80945,2.47099,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,A sens unique,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-49.0,Domicile – travail,Casque,Oui,Sans objet,Véhicule,Côté gauche,"Même sens, même file",135 461,Bicyclette,Indéterminé,1.0
202100037061,2021-1-6,6,1,18,94,94041,48.81805,2.39489,False,Intersection en Y,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-50.0,Autre,Casque,Oui,Sans objet,Véhicule,Arrière gauche,Sans changement de direction,135 454,Bicyclette,Indéterminé,1.0
202100037063,2021-31-5,5,31,17,94,94002,48.79461,2.42549,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-16.0,Domicile – école,Casque,Oui,Sans objet,Véhicule,Avant gauche,Déporté A gauche,135 451,Bicyclette,Indéterminé,1.0
202100037104,2021-1-6,6,1,08,43,43135,44.94071,3.993477,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,,"3,5",Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-12.0,Domicile – école,Casque,Oui,Sans objet,Véhicule,Avant,En s’insérant,135 380,Bicyclette,Indéterminé,1.0
202100037111,2021-22-5,5,22,17,35,35131,48.130097,-1.805143,True,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Routes de métropole urbaine,Bidirectionnelle,2,Pente,En courbe à droite ,, -1,Normale,Carrefour aménagé,Sur chaussée,Conducteur,Blessé léger,Masculin,-69.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 366,Bicyclette,Indéterminé,1.0
202100037122,2021-31-5,5,31,14,88,88196,48.080808,6.896445,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur piste cyclable,Conducteur,Blessé hospitalisé ,Masculin,-42.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 347,Bicyclette,Indéterminé,1.0
202100037128,2021-2-6,6,2,07,62,62861,50.368295,2.799894,False,Intersection en Y,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Pente,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-38.0,Domicile – travail,Casque,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 334,Bicyclette,Indéterminé,1.0
202100037183,2021-31-5,5,31,08,89,89387,48.20087,3.29189,False,Intersection en T,Deux véhicules - frontale,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-17.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 221,Bicyclette,Indéterminé,1.0
202100037188,2021-30-4,4,30,17,87,87075,45.80736,1.20273,True,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-9.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant,En s’insérant,135 212,Bicyclette,Indéterminé,1.0
202100037196,2021-31-5,5,31,19,77,77394,48.552267,2.667897,True,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,A sens unique,1,Plat,En courbe à droite ,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-55.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Côté droit,Sans changement de direction,135 195,Bicyclette,Indéterminé,1.0
202100037203,2021-3-5,5,3,18,71,71105,46.31279,4.78576,False,Giratoire,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,A sens unique,2,Plat,En courbe à gauche ,, -1,Normale,Carrefour aménagé,Sur chaussée,Conducteur,Blessé léger,Masculin,-62.0,Domicile – travail,Casque,Oui,Sans objet,Véhicule,Côté droit,"Même sens, même file",135 183,Bicyclette,Indéterminé,1.0
202100037214,2021-31-5,5,31,17,64,64335,43.33414,-0.41995,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-56.0,Autre,Casque,Oui,Sans objet,Véhicule,Avant gauche,Sans changement de direction,135 162,Bicyclette,Indéterminé,1.0
202100037226,2021-31-5,5,31,11,59,59648,50.5855733182,3.046063541,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-29.0,Non renseigné,Non déterminable,Oui,Véhicule en stationnement,Aucun,Avant,Sans changement de direction,135 141,Bicyclette,Indéterminé,1.0
202100037229,2021-28-5,5,28,18,56,56121,47.74783,-3.36489,False,Giratoire,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Non renseigné,2,Plat,Partie rectiligne,, -1,Normale,Carrefour aménagé,Sur chaussée,Conducteur,Blessé léger,Masculin,-44.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,135 137,Bicyclette,Indéterminé,1.0
202100037230,2021-28-5,5,28,12,56,56121,47.76334,-3.39439,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-54.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Côté gauche,Sans changement de direction,135 135,Bicyclette,Indéterminé,1.0
202100037248,2021-31-5,5,31,18,35,35238,48.08387,-1.67734,False,Giratoire,Deux véhicules – par l’arrière,Plein jour,Normale,Voie Communales,A sens unique,2,Plat,En courbe à gauche ,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Féminin,-80.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant,"Même sens, même file",135 100,Bicyclette,Indéterminé,1.0
202100037250,2021-31-5,5,31,08,33,33281,44.84068,-0.64137,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,3,Pente,Partie rectiligne,, -1,Normale,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-33.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Arrière gauche,Sans changement de direction,135 096,Bicyclette,Indéterminé,1.0
202100037261,2021-4-5,5,4,13,27,27554,49.0937997661,1.3860303868,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,En courbe à droite ,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-10.0,Domicile – école,Non déterminable,Oui,Sans objet,Véhicule,Avant droit,Déporté A gauche,135 076,Bicyclette,Indéterminé,1.0
